Time,X,Y,Z,Mag,Notes
05:39:12.594,-0.012,0.011,-0.493,0.493,
05:39:12.605,-0.012,0.011,-0.493,0.493,
05:39:12.614,-0.012,0.013,-0.493,0.493,
05:39:12.625,-0.012,0.012,-0.494,0.494,
05:39:12.635,-0.012,0.012,-0.493,0.493,
05:39:12.645,-0.012,0.013,-0.493,0.493,
05:39:12.655,-0.012,0.012,-0.494,0.494,
05:39:12.665,-0.012,0.012,-0.494,0.494,
05:39:12.675,-0.012,0.012,-0.494,0.494,
05:39:12.684,-0.012,0.012,-0.493,0.493,
05:39:12.695,-0.012,0.012,-0.493,0.493,
05:39:12.705,-0.011,0.011,-0.493,0.493,
05:39:12.715,-0.011,0.012,-0.493,0.493,
05:39:12.725,-0.011,0.012,-0.493,0.493,
05:39:12.735,-0.012,0.012,-0.493,0.493,
05:39:12.745,-0.011,0.012,-0.494,0.494,
05:39:12.756,-0.012,0.012,-0.493,0.493,
05:39:12.765,-0.012,0.012,-0.493,0.493,
05:39:12.775,-0.011,0.012,-0.494,0.494,
05:39:12.785,-0.011,0.012,-0.493,0.493,
05:39:12.828,-0.012,0.012,-0.493,0.493,
05:39:12.832,-0.012,0.012,-0.493,0.493,
05:39:12.834,-0.012,0.012,-0.493,0.493,
05:39:12.834,-0.012,0.011,-0.493,0.493,
05:39:12.835,-0.012,0.012,-0.493,0.493,
05:39:12.849,-0.012,0.012,-0.492,0.492,
05:39:12.856,-0.012,0.013,-0.493,0.493,
05:39:12.865,-0.011,0.012,-0.493,0.493,
05:39:12.875,-0.011,0.011,-0.493,0.493,
05:39:12.885,-0.011,0.012,-0.493,0.493,
05:39:12.896,-0.012,0.012,-0.493,0.493,
05:39:12.905,-0.012,0.012,-0.493,0.493,
05:39:12.915,-0.012,0.012,-0.494,0.494,
05:39:12.925,-0.012,0.013,-0.493,0.493,
05:39:12.935,-0.012,0.011,-0.493,0.493,
05:39:12.945,-0.012,0.012,-0.493,0.493,
05:39:12.955,-0.012,0.013,-0.493,0.493,
05:39:12.965,-0.011,0.012,-0.492,0.492,
05:39:12.975,-0.011,0.012,-0.493,0.493,
05:39:12.985,-0.011,0.012,-0.493,0.493,
05:39:12.994,-0.012,0.012,-0.493,0.493,
05:39:13.005,-0.012,0.012,-0.494,0.494,
05:39:13.014,-0.012,0.012,-0.493,0.493,
05:39:13.024,-0.012,0.012,-0.493,0.493,
05:39:13.034,-0.011,0.012,-0.493,0.493,
05:39:13.044,-0.012,0.012,-0.493,0.493,
05:39:13.054,-0.012,0.012,-0.493,0.493,
05:39:13.065,-0.011,0.011,-0.493,0.493,
05:39:13.075,-0.011,0.012,-0.493,0.493,
05:39:13.085,-0.011,0.012,-0.493,0.493,
05:39:13.094,-0.012,0.013,-0.494,0.494,
05:39:13.105,-0.012,0.012,-0.493,0.493,
05:39:13.115,-0.011,0.013,-0.493,0.493,
05:39:13.125,-0.012,0.012,-0.493,0.493,
05:39:13.134,-0.012,0.012,-0.494,0.494,
05:39:13.144,-0.011,0.011,-0.492,0.492,
05:39:13.155,-0.012,0.012,-0.493,0.493,
05:39:13.165,-0.011,0.012,-0.493,0.493,
05:39:13.175,-0.012,0.012,-0.493,0.493,
05:39:13.185,-0.012,0.012,-0.493,0.493,
05:39:13.195,-0.011,0.012,-0.493,0.493,
05:39:13.205,-0.011,0.011,-0.493,0.493,
05:39:13.215,-0.012,0.012,-0.493,0.493,
05:39:13.225,-0.011,0.012,-0.492,0.492,
05:39:13.235,-0.012,0.012,-0.493,0.493,
05:39:13.245,-0.011,0.012,-0.493,0.493,
05:39:13.255,-0.012,0.012,-0.493,0.493,
05:39:13.265,-0.012,0.012,-0.493,0.493,
05:39:13.275,-0.012,0.012,-0.493,0.493,
05:39:13.285,-0.012,0.012,-0.493,0.493,
05:39:13.294,-0.012,0.011,-0.493,0.493,
05:39:13.305,-0.012,0.012,-0.493,0.493,
05:39:13.315,-0.011,0.012,-0.494,0.494,
05:39:13.325,-0.012,0.012,-0.494,0.494,
05:39:13.335,-0.012,0.012,-0.494,0.494,
05:39:13.344,-0.011,0.012,-0.493,0.493,
05:39:13.355,-0.012,0.012,-0.492,0.492,
05:39:13.364,-0.012,0.011,-0.493,0.493,
05:39:13.374,-0.012,0.012,-0.493,0.493,
05:39:13.384,-0.011,0.012,-0.492,0.492,
05:39:13.394,-0.011,0.012,-0.493,0.493,
05:39:13.404,-0.012,0.012,-0.493,0.493,
05:39:13.415,-0.012,0.011,-0.493,0.493,
05:39:13.425,-0.012,0.012,-0.493,0.493,
05:39:13.435,-0.012,0.013,-0.493,0.493,
05:39:13.445,-0.012,0.013,-0.493,0.493,
05:39:13.455,-0.011,0.013,-0.492,0.492,
05:39:13.465,-0.012,0.012,-0.493,0.493,
05:39:13.475,-0.012,0.012,-0.493,0.493,
05:39:13.485,-0.012,0.012,-0.493,0.493,
05:39:13.495,-0.012,0.011,-0.492,0.492,
05:39:13.506,-0.011,0.012,-0.492,0.492,
05:39:13.515,-0.012,0.012,-0.493,0.493,
05:39:13.525,-0.011,0.012,-0.493,0.493,
05:39:13.535,-0.012,0.013,-0.493,0.493,
05:39:13.545,-0.012,0.012,-0.493,0.493,
05:39:13.555,-0.012,0.012,-0.494,0.494,
05:39:13.565,-0.012,0.012,-0.493,0.493,
05:39:13.575,-0.012,0.012,-0.492,0.492,
05:39:13.585,-0.012,0.012,-0.493,0.493,
05:39:13.603,-0.012,0.012,-0.494,0.494,
05:39:13.612,-0.011,0.011,-0.493,0.493,
05:39:13.623,-0.012,0.013,-0.494,0.494,
05:39:13.633,-0.012,0.012,-0.493,0.493,
05:39:13.643,-0.012,0.012,-0.493,0.493,
05:39:13.654,-0.011,0.012,-0.494,0.494,
05:39:13.663,-0.012,0.012,-0.493,0.493,
05:39:13.673,-0.012,0.012,-0.493,0.493,
05:39:13.683,-0.012,0.012,-0.493,0.493,
05:39:13.693,-0.012,0.012,-0.493,0.493,
05:39:13.703,-0.011,0.012,-0.493,0.493,
05:39:13.713,-0.012,0.012,-0.493,0.493,
05:39:13.723,-0.011,0.013,-0.493,0.493,
05:39:13.733,-0.011,0.013,-0.494,0.494,
05:39:13.743,-0.011,0.012,-0.493,0.493,
05:39:13.753,-0.012,0.012,-0.493,0.493,
05:39:13.763,-0.011,0.012,-0.493,0.493,
05:39:13.772,-0.011,0.012,-0.493,0.493,
05:39:13.782,-0.011,0.012,-0.493,0.493,
05:39:13.792,-0.011,0.012,-0.493,0.493,
05:39:13.803,-0.012,0.012,-0.493,0.493,
05:39:13.812,-0.012,0.012,-0.493,0.493,
05:39:13.822,-0.012,0.012,-0.493,0.493,
05:39:13.832,-0.012,0.012,-0.493,0.493,
05:39:13.843,-0.011,0.012,-0.493,0.493,
05:39:13.853,-0.012,0.012,-0.494,0.494,
05:39:13.863,-0.012,0.012,-0.493,0.493,
05:39:13.873,-0.011,0.012,-0.493,0.493,
05:39:13.883,-0.011,0.012,-0.494,0.494,
05:39:13.893,-0.012,0.012,-0.493,0.493,
05:39:13.904,-0.012,0.012,-0.493,0.493,
05:39:13.912,-0.011,0.012,-0.493,0.493,
05:39:13.922,-0.012,0.012,-0.494,0.494,
05:39:13.932,-0.012,0.012,-0.493,0.493,
05:39:13.943,-0.012,0.012,-0.493,0.493,
05:39:13.953,-0.012,0.012,-0.493,0.493,
05:39:13.963,-0.011,0.012,-0.493,0.493,
05:39:13.973,-0.011,0.012,-0.492,0.492,
05:39:13.982,-0.012,0.012,-0.493,0.493,
05:39:13.993,-0.012,0.012,-0.493,0.493,
05:39:14.003,-0.012,0.013,-0.493,0.493,
05:39:14.012,-0.012,0.012,-0.493,0.493,
05:39:14.023,-0.012,0.011,-0.494,0.494,
05:39:14.033,-0.012,0.013,-0.493,0.493,
05:39:14.043,-0.012,0.012,-0.493,0.493,
05:39:14.053,-0.011,0.012,-0.493,0.493,
05:39:14.063,-0.011,0.012,-0.493,0.493,
05:39:14.073,-0.011,0.012,-0.493,0.493,
05:39:14.082,-0.012,0.011,-0.494,0.494,
05:39:14.092,-0.012,0.012,-0.493,0.493,
05:39:14.103,-0.011,0.012,-0.493,0.493,
05:39:14.112,-0.011,0.012,-0.493,0.493,
05:39:14.123,-0.012,0.012,-0.493,0.493,
05:39:14.132,-0.011,0.013,-0.493,0.493,
05:39:14.142,-0.011,0.012,-0.493,0.493,
05:39:14.153,-0.011,0.012,-0.493,0.493,
05:39:14.162,-0.01,0.012,-0.491,0.491,
05:39:14.172,-0.011,0.01,-0.489,0.489,
05:39:14.182,-0.012,0.018,-0.502,0.502,
05:39:14.192,-0.011,0.013,-0.492,0.492,
05:39:14.204,-0.012,0.009,-0.488,0.488,
05:39:14.213,-0.011,0.009,-0.492,0.492,
05:39:14.222,-0.012,0.011,-0.494,0.494,
05:39:14.233,-0.012,0.013,-0.493,0.493,
05:39:14.242,-0.011,0.014,-0.494,0.494,
05:39:14.253,-0.011,0.014,-0.497,0.497,
05:39:14.262,-0.012,0.011,-0.492,0.492,
05:39:14.273,-0.011,0.01,-0.489,0.489,
05:39:14.283,-0.012,0.01,-0.493,0.493,
05:39:14.292,-0.012,0.012,-0.495,0.495,
05:39:14.303,-0.012,0.013,-0.493,0.493,
05:39:14.312,-0.012,0.014,-0.494,0.494,
05:39:14.322,-0.012,0.012,-0.495,0.495,
05:39:14.333,-0.012,0.011,-0.492,0.492,
05:39:14.342,-0.011,0.011,-0.491,0.491,
05:39:14.353,-0.011,0.014,-0.492,0.492,
05:39:14.363,-0.013,0.023,-0.503,0.503,
05:39:14.373,-0.011,0.03,-0.508,0.509,
05:39:14.383,-0.011,0.027,-0.5,0.501,
05:39:14.392,-0.009,0.033,-0.505,0.506,
05:39:14.403,-0.015,0.072,-0.515,0.521,
05:39:14.413,-0.02,0.028,-0.496,0.497,
05:39:14.422,-0.006,-0.021,-0.509,0.509,
05:39:14.433,-0.014,-0.043,-0.481,0.483,
05:39:14.443,-0.007,-0.065,-0.482,0.487,
05:39:14.453,-0.014,-0.064,-0.479,0.484,
05:39:14.462,-0.017,-0.046,-0.463,0.465,
05:39:14.473,-0.011,-0.045,-0.486,0.488,
05:39:14.483,-0.008,-0.036,-0.497,0.498,
05:39:14.492,-0.015,-0.011,-0.503,0.503,
05:39:14.503,-0.009,-0.031,-0.494,0.495,
05:39:14.514,-0.015,-0.081,-0.481,0.488,
05:39:14.522,-0.003,-0.129,-0.451,0.469,
05:39:14.532,0.002,-0.079,-0.54,0.546,
05:39:14.543,-0.015,-0.033,-0.515,0.517,
05:39:14.553,-0.014,-0.021,-0.513,0.513,
05:39:14.562,0.017,0.003,-0.553,0.553,
05:39:14.573,0.016,0.018,-0.6,0.6,
05:39:14.583,-0.011,-0.009,-0.561,0.561,
05:39:14.592,-0.002,0.005,-0.551,0.551,
05:39:14.610,0.02,0.035,-0.6,0.601,
05:39:14.620,-0.013,0.077,-0.573,0.579,
05:39:14.630,-0.048,0.081,-0.536,0.544,
05:39:14.641,-0.028,0.073,-0.544,0.55,
05:39:14.651,-0.056,0.105,-0.513,0.526,
05:39:14.661,-0.136,0.144,-0.543,0.578,
05:39:14.671,-0.132,0.104,-0.612,0.634,
05:39:14.681,-0.061,0.105,-0.651,0.662,
05:39:14.691,-0.007,0.168,-0.59,0.613,
05:39:14.701,-0.017,0.197,-0.5,0.537,
05:39:14.711,-0.017,0.197,-0.5,0.537,
05:39:14.721,-0.111,0.223,-0.389,0.462,
05:39:14.731,-0.142,0.277,-0.403,0.509,
05:39:14.741,-0.124,0.29,-0.524,0.612,
05:39:14.750,-0.067,0.217,-0.569,0.613,
05:39:14.760,0.093,0.191,-0.57,0.609,
05:39:14.771,0.117,0.295,-0.508,0.599,
05:39:14.781,0.125,0.156,-0.483,0.523,
05:39:14.791,0.123,0.17,-0.537,0.576,
05:39:14.801,0.033,0.295,-0.492,0.575,
05:39:14.811,-0.047,0.304,-0.437,0.534,
05:39:14.821,0.046,0.241,-0.506,0.562,
05:39:14.830,0.21,0.195,-0.328,0.436,
05:39:14.841,-0.02,0.387,-0.34,0.516,
05:39:14.851,0.158,0.215,-0.527,0.591,
05:39:14.861,0.421,0.13,-0.577,0.726,
05:39:14.871,-0.011,0.303,-0.641,0.709,
05:39:14.914,-0.183,0.116,-0.401,0.456,
05:39:14.915,-0.045,-0.027,-0.198,0.205,
05:39:14.916,0.386,0.127,0.276,0.492,
05:39:14.917,0.473,0.381,-0.038,0.609,
05:39:14.921,0.321,0.416,-0.224,0.571,
05:39:14.939,0.21,0.265,-0.221,0.404,
05:39:14.940,0.177,0.192,-0.097,0.279,
05:39:14.954,0.19,0.231,-0.099,0.315,
05:39:14.961,0.137,0.264,-0.118,0.32,
05:39:14.971,0.17,0.188,-0.182,0.312,
05:39:14.981,0.191,0.19,-0.158,0.312,
05:39:14.990,0.196,0.229,-0.258,0.397,
05:39:15.000,0.213,0.233,-0.335,0.46,
05:39:15.011,0.211,0.24,-0.284,0.428,
05:39:15.021,0.206,0.245,-0.26,0.412,
05:39:15.030,0.242,0.231,-0.243,0.414,
05:39:15.041,0.255,0.266,-0.24,0.439,
05:39:15.051,0.256,0.294,-0.258,0.467,
05:39:15.060,0.275,0.312,-0.256,0.488,
05:39:15.071,0.31,0.317,-0.259,0.513,
05:39:15.080,0.326,0.347,-0.278,0.552,
05:39:15.090,0.348,0.35,-0.274,0.565,
05:39:15.101,0.33,0.318,-0.272,0.533,
05:39:15.111,0.335,0.307,-0.379,0.592,
05:39:15.121,0.338,0.303,-0.589,0.744,
05:39:15.131,0.324,0.224,-0.32,0.508,
05:39:15.140,0.301,0.238,-0.241,0.453,
05:39:15.150,0.301,0.28,-0.303,0.511,
05:39:15.160,0.312,0.3,-0.25,0.499,
05:39:15.171,0.284,0.339,-0.212,0.49,
05:39:15.181,0.298,0.344,-0.204,0.499,
05:39:15.191,0.305,0.323,-0.212,0.492,
05:39:15.201,0.302,0.304,-0.23,0.486,
05:39:15.210,0.305,0.3,-0.259,0.5,
05:39:15.221,0.29,0.311,-0.271,0.504,
05:39:15.231,0.287,0.33,-0.281,0.52,
05:39:15.240,0.296,0.341,-0.273,0.528,
05:39:15.251,0.327,0.311,-0.227,0.505,
05:39:15.261,0.326,0.315,-0.217,0.502,
05:39:15.270,0.306,0.332,-0.228,0.506,
05:39:15.280,0.306,0.323,-0.227,0.5,
05:39:15.290,0.319,0.308,-0.222,0.496,
05:39:15.301,0.333,0.31,-0.216,0.503,
05:39:15.311,0.333,0.315,-0.214,0.506,
05:39:15.321,0.323,0.31,-0.218,0.498,
05:39:15.331,0.317,0.322,-0.231,0.508,
05:39:15.341,0.315,0.354,-0.259,0.539,
05:39:15.351,0.317,0.351,-0.279,0.549,
05:39:15.361,0.321,0.308,-0.269,0.52,
05:39:15.371,0.352,0.282,-0.262,0.521,
05:39:15.381,0.394,0.283,-0.332,0.588,
05:39:15.391,0.402,0.277,-0.373,0.615,
05:39:15.401,0.39,0.248,-0.265,0.533,
05:39:15.411,0.372,0.192,-0.146,0.444,
05:39:15.421,0.317,0.295,-0.189,0.472,
05:39:15.431,0.293,0.392,-0.221,0.537,
05:39:15.441,0.343,0.396,-0.204,0.562,
05:39:15.451,0.361,0.377,-0.224,0.568,
05:39:15.461,0.352,0.356,-0.239,0.555,
05:39:15.471,0.358,0.349,-0.241,0.555,
05:39:15.481,0.366,0.347,-0.243,0.56,
05:39:15.491,0.345,0.324,-0.242,0.532,
05:39:15.501,0.306,0.34,-0.233,0.513,
05:39:15.511,0.315,0.349,-0.225,0.521,
05:39:15.521,0.316,0.335,-0.238,0.518,
05:39:15.531,0.305,0.317,-0.228,0.495,
05:39:15.541,0.323,0.316,-0.249,0.516,
05:39:15.551,0.332,0.333,-0.255,0.535,
05:39:15.560,0.348,0.329,-0.241,0.536,
05:39:15.570,0.354,0.363,-0.209,0.548,
05:39:15.581,0.323,0.404,-0.191,0.551,
05:39:15.591,0.307,0.378,-0.193,0.524,
05:39:15.600,0.325,0.319,-0.203,0.499,
05:39:15.619,0.371,0.244,-0.209,0.491,
05:39:15.629,0.342,0.277,-0.196,0.482,
05:39:15.639,0.315,0.329,-0.208,0.501,
05:39:15.649,0.286,0.319,-0.211,0.478,
05:39:15.659,0.243,0.353,-0.232,0.487,
05:39:15.669,0.212,0.353,-0.292,0.505,
05:39:15.679,0.21,0.328,-0.399,0.558,
05:39:15.689,0.209,0.3,-0.431,0.565,
05:39:15.699,0.157,0.385,-0.374,0.56,
05:39:15.709,0.06,0.476,-0.356,0.597,
05:39:15.719,-0.036,0.407,-0.381,0.559,
05:39:15.729,0.006,0.287,-0.406,0.497,
05:39:15.739,0.072,0.237,-0.421,0.489,
05:39:15.748,0.115,0.299,-0.452,0.554,
05:39:15.758,0.083,0.347,-0.437,0.564,
05:39:15.770,0.091,0.395,-0.417,0.582,
05:39:15.779,0.1,0.422,-0.417,0.602,
05:39:15.789,0.082,0.455,-0.424,0.627,
05:39:15.799,0.067,0.482,-0.386,0.621,
05:39:15.809,0.083,0.47,-0.322,0.576,
05:39:15.819,0.111,0.485,-0.32,0.592,
05:39:15.829,0.173,0.434,-0.355,0.587,
05:39:15.839,0.172,0.362,-0.282,0.49,
05:39:15.848,0.137,0.343,-0.252,0.447,
05:39:15.859,0.115,0.365,-0.238,0.45,
05:39:15.869,0.104,0.392,-0.269,0.486,
05:39:15.879,0.086,0.408,-0.303,0.515,
05:39:15.889,0.069,0.406,-0.319,0.52,
05:39:15.899,0.082,0.365,-0.358,0.517,
05:39:15.909,0.11,0.343,-0.36,0.509,
05:39:15.919,0.107,0.301,-0.34,0.466,
05:39:15.929,0.083,0.273,-0.352,0.453,
05:39:15.939,0.06,0.27,-0.376,0.467,
05:39:15.949,0.033,0.26,-0.395,0.474,
05:39:15.959,0.019,0.185,-0.466,0.502,
05:39:15.970,0.046,0.202,-0.402,0.452,
05:39:15.979,0.049,0.359,-0.408,0.545,
05:39:15.989,0.1,0.275,-0.4,0.496,
05:39:15.999,0.059,0.374,-0.308,0.488,
05:39:16.009,-0.013,0.417,-0.289,0.508,
05:39:16.019,0.021,0.394,-0.346,0.525,
05:39:16.029,0.057,0.41,-0.388,0.567,
05:39:16.039,0.028,0.447,-0.374,0.584,
05:39:16.049,-0.003,0.471,-0.367,0.597,
05:39:16.059,-0.018,0.522,-0.347,0.627,
05:39:16.069,0.005,0.599,-0.361,0.699,
05:39:16.079,0.018,0.623,-0.349,0.714,
05:39:16.089,0.009,0.606,-0.319,0.685,
05:39:16.098,0.01,0.585,-0.324,0.669,
05:39:16.108,0.005,0.565,-0.311,0.645,
05:39:16.118,0.012,0.574,-0.264,0.632,
05:39:16.128,0.053,0.553,-0.245,0.607,
05:39:16.139,0.064,0.518,-0.18,0.553,
05:39:16.148,0.036,0.554,-0.179,0.583,
05:39:16.158,0.008,0.577,-0.236,0.624,
05:39:16.168,0.012,0.596,-0.247,0.645,
05:39:16.179,0.075,0.629,-0.159,0.653,
05:39:16.189,0.109,0.641,-0.088,0.656,
05:39:16.199,0.1,0.642,-0.073,0.654,
05:39:16.209,0.079,0.638,-0.073,0.647,
05:39:16.219,0.062,0.628,-0.109,0.641,
05:39:16.229,0.05,0.614,-0.232,0.659,
05:39:16.240,0.044,0.652,-0.342,0.737,
05:39:16.249,-0.004,0.705,-0.307,0.769,
05:39:16.259,-0.006,0.69,-0.302,0.753,
05:39:16.269,0.01,0.681,-0.24,0.722,
05:39:16.279,0.193,0.528,-0.036,0.564,
05:39:16.289,0.576,-0.005,0.404,0.704,
05:39:16.298,0.988,-1.171,1.166,1.925,
05:39:16.310,0.974,-2.007,1.692,2.8,HIT
05:39:16.320,0.407,-2.007,0.982,2.271,HIT
05:39:16.330,0.229,-1.833,-0.322,1.875,
05:39:16.340,0.047,-0.941,-0.569,1.101,
05:39:16.350,0.17,0.014,-0.753,0.772,
05:39:16.360,-0.029,1.051,-1.642,1.95,
05:39:16.370,-0.085,1.688,-2.007,2.624,HIT
05:39:16.379,-0.588,2.006,-2.007,2.898,HIT
05:39:16.390,-0.405,2.006,-1.961,2.834,HIT
